room_id,host_id,room_type,neighborhood,reviews,overall_satisfaction,accommodates,bedrooms,price
2065480,10561812,Private room,Carthay,25,4.5,1,1,50
4405256,7382425,Private room,Beverly Grove,10,4.5,2,1,50
17422764,8491907,Private room,West Hollywood,1,0,2,1,60
3941902,2096003,Private room,Sherman Oaks,7,5,2,1,59
13240390,74393280,Private room,Sherman Oaks,2,0,2,1,55
15471259,48360393,Private room,Sun Valley,0,0,2,1,45
5407230,28031932,Private room,Van Nuys,1,0,2,1,55
6810307,6559131,Private room,Van Nuys,12,4.5,3,1,46
12121813,65029631,Private room,North Hollywood,7,4.5,2,1,60
10106676,6690089,Private room,Van Nuys,11,5,2,1,60
13642901,73606650,Private room,Sherman Oaks,11,5,2,1,53
10596356,54673923,Private room,Granada Hills,7,4,2,1,50
1297940,7057361,Private room,Northridge,9,4.5,3,1,55
12962031,21571647,Private room,Reseda,0,0,2,1,50
278896,1453959,Private room,Reseda,1,0,2,1,55
4417365,22928477,Private room,Porter Ranch,1,0,1,1,45
14314892,87296185,Private room,Van Nuys,4,5,2,1,59
14337214,83376547,Private room,North Hills,0,0,2,1,60
11013737,57153278,Private room,Winnetka,19,5,2,1,59
15283182,40163894,Private room,Reseda,2,0,3,1,50
16242420,10931083,Private room,Reseda,4,5,2,1,50
14360528,54147140,Private room,Winnetka,7,5,2,1,57
13509924,45682741,Private room,Granada Hills,9,4,1,1,45
16829155,63135429,Private room,Van Nuys,0,0,1,1,53
13838098,39796621,Private room,Encino,5,5,2,1,59
17141458,40432441,Private room,Van Nuys,0,0,2,0,60
9197479,29596169,Private room,Northridge,0,0,2,1,45
16150745,64567476,Private room,North Hills,0,0,2,1,50
15735076,94888050,Private room,Van Nuys,0,0,2,1,50
15581823,66496203,Private room,Sherman Oaks,0,0,1,1,49
13318433,75307447,Private room,Reseda,0,0,1,1,50
12269508,49569767,Private room,Lake Balboa,0,0,1,1,49
13226136,62200030,Private room,Sherman Oaks,4,5,2,1,51
3331429,16818658,Private room,Van Nuys,4,5,1,1,60
8818606,46196384,Private room,Sherman Oaks,9,5,2,1,56
7792243,34931001,Private room,Reseda,3,5,1,1,45
16181039,50543708,Private room,Tarzana,0,0,1,1,55
16828390,61720332,Private room,Tarzana,1,0,2,1,49
17402486,117650729,Private room,Sherman Oaks,0,0,1,1,43
13418482,30061946,Private room,Sherman Oaks,0,0,2,1,60
11283918,58946446,Private room,Lake Balboa,3,4.5,2,1,44
16288405,40163894,Private room,Reseda,0,0,2,1,50
10811094,55970655,Private room,Tarzana,43,4.5,2,1,55
10811560,55970655,Private room,Tarzana,42,4.5,2,1,53
16490010,107379931,Private room,Van Nuys,0,0,2,1,60
10991754,56892335,Private room,Encino,23,4.5,2,1,47
3906540,13653609,Private room,Sherman Oaks,13,5,1,1,55
15701330,61720332,Private room,Tarzana,6,5,1,1,44
16560443,50766603,Private room,Encino,4,5,2,1,58
405652,546847,Private room,Van Nuys,0,0,2,1,59
17542328,55970655,Private room,Tarzana,0,0,2,1,49
4859852,9312138,Private room,Van Nuys,15,5,2,1,60
9200066,47853476,Private room,Sherman Oaks,51,5,2,1,55
13640454,56892335,Private room,Encino,14,5,2,1,53
15799526,880314,Private room,Van Nuys,2,0,2,1,60
12906762,65509525,Private room,Tarzana,4,5,1,1,57
16257571,21571647,Private room,Reseda,9,5,2,1,50
12175297,15400352,Private room,Van Nuys,18,5,3,1,52
13301313,61720332,Private room,Tarzana,15,5,2,1,49
16405816,1144335,Private room,Van Nuys,5,4.5,2,1,45
11739852,62455260,Private room,Sherman Oaks,0,0,1,1,50
11591288,51107941,Private room,Mid-Wilshire,8,5,2,1,58
5579520,25406808,Private room,Westwood,5,5,2,1,60
13328949,44953184,Private room,Sherman Oaks,0,0,1,1,50
13494093,23950643,Private room,Hollywood,1,0,2,1,60
6991378,27335891,Private room,Mid-Wilshire,13,4.5,4,1,53
14342464,23866744,Private room,West Hollywood,0,0,1,1,44
7998699,25406808,Private room,Westwood,2,0,1,1,60
7618721,39958486,Private room,Beverly Hills,5,5,1,1,45
17192727,8896045,Private room,Studio City,0,0,1,1,60
1893673,8170759,Private room,Hollywood Hills West,26,5,1,1,60
16751827,1662692,Private room,West Hollywood,0,0,1,1,45
12307023,47211602,Private room,Studio City,0,0,2,1,59
7990019,25406808,Private room,Westwood,11,5,1,1,60
14558230,90154344,Private room,Sherman Oaks,1,0,2,1,49
504526,90686,Private room,Hollywood,3,5,1,1,59
11043459,7988556,Private room,West Hollywood,0,0,1,1,60
4803572,24746749,Private room,Hollywood,9,4.5,2,1,60
7495831,3794337,Private room,Beverly Grove,0,0,1,1,55
11595006,61106884,Private room,Mid-Wilshire,1,0,2,1,58
13259224,50016594,Private room,Hollywood,1,0,2,1,60
16312322,7238626,Private room,Fairfax,2,0,1,1,47
343390,1736776,Private room,Beverly Grove,0,0,2,1,48
15073315,37906422,Private room,West Hollywood,1,0,1,1,56
16413471,2126890,Private room,West Hollywood,1,0,1,2,54
2305279,11533349,Private room,Hollywood,0,0,8,1,55
15775437,26763810,Private room,Hollywood,9,5,2,1,59
1866040,1329478,Private room,West Hollywood,15,5,2,1,60
15059193,21533830,Private room,Larchmont,0,0,1,1,50
12004332,64195911,Private room,Pico-Robertson,0,0,1,1,50
11165146,58073842,Private room,Hollywood,3,5,1,1,50
8904744,46577698,Private room,Pico-Robertson,0,0,2,1,51
15247114,96951508,Private room,Mid-Wilshire,19,5,2,1,45
1494596,7988556,Private room,West Hollywood,7,5,1,1,60
5806781,7288044,Private room,Hollywood,26,5,2,1,55
11461422,9541919,Private room,Hollywood,8,4.5,2,1,60
12560205,36391087,Private room,Mid-Wilshire,60,4.5,2,1,60
14618256,14068664,Private room,Mid-Wilshire,0,0,1,1,50
1632822,8658618,Private room,Hancock Park,11,5,1,1,60
7829290,41229531,Private room,West Hollywood,0,0,2,1,53
7177678,37600415,Private room,East Hollywood,22,5,2,1,47
13103854,11073674,Private room,Silver Lake,9,5,1,1,50
10000342,34660629,Private room,Hollywood,4,5,1,1,60
14385056,87991228,Private room,Silver Lake,0,0,2,1,60
15024783,78886597,Private room,Echo Park,13,5,1,1,45
11342546,59375479,Private room,Koreatown,14,5,1,1,45
255709,1248316,Private room,Silver Lake,35,4.5,2,1,60
10672929,55130429,Private room,Silver Lake,4,5,1,1,60
8031824,9281310,Private room,Los Feliz,1,0,2,1,55
16996137,55067641,Private room,Larchmont,4,4.5,3,1,53
16148980,25073467,Private room,Echo Park,7,5,2,1,53
4016851,20828139,Private room,Hollywood,209,4.5,2,1,49
15741628,4080810,Private room,Silver Lake,12,5,2,1,60
15347420,40461648,Private room,Silver Lake,8,5,2,1,60
13299365,4694107,Private room,Hollywood,33,5,2,1,54
3469245,1999218,Private room,Hollywood,10,4.5,2,1,45
17335677,55067641,Private room,Hollywood,1,0,2,1,59
16736363,16059637,Private room,Hollywood,1,0,2,1,43
4234530,20828139,Private room,Hollywood,166,4.5,2,1,59
16661033,63000330,Private room,Larchmont,18,5,2,1,45
9317857,11524850,Private room,Hollywood,9,4.5,2,1,45
407880,2031183,Private room,Silver Lake,230,5,2,1,59
15572133,100299847,Private room,Silver Lake,0,0,1,1,50
17241281,11090013,Private room,Koreatown,2,0,2,1,45
16498309,108319369,Private room,Westlake,1,0,2,1,60
16997013,55067641,Private room,Larchmont,5,4,2,0,53
8885041,36817697,Private room,Hollywood,24,4.5,1,1,48
15971697,65770853,Private room,Echo Park,4,4.5,2,1,55
13551887,25726333,Private room,Silver Lake,8,5,2,1,55
16826167,111961514,Private room,Hollywood,5,4.5,4,0,50
86862,476052,Private room,Echo Park,60,5,2,1,59
8556097,2591,Private room,Echo Park,0,0,2,1,59
3167570,15581974,Private room,Silver Lake,10,5,1,1,60
14658952,49178510,Private room,Montecito Heights,3,5,1,1,50
16071921,14637526,Private room,Silver Lake,0,0,2,1,55
10337710,4564725,Private room,Highland Park,1,0,2,1,59
13688341,4530864,Private room,Highland Park,0,0,1,1,55
8383374,3364401,Private room,Chinatown,19,4.5,2,1,56
15236571,23983244,Private room,Chinatown,1,0,3,1,50
5453764,5683410,Private room,Echo Park,25,5,2,1,60
5929979,30788890,Private room,Echo Park,12,4.5,2,1,60
16241135,30788890,Private room,Echo Park,2,0,2,1,60
13140303,2666337,Private room,Silver Lake,2,0,2,1,45
8275936,17306673,Private room,South Pasadena,1,0,2,1,60
8617250,43226028,Private room,Westlake,13,5,2,1,49
14198804,85737916,Private room,Echo Park,1,0,2,1,60
11035302,6537884,Private room,Highland Park,0,0,1,1,60
10768740,13381323,Private room,Echo Park,0,0,4,1,60
964419,1708091,Private room,Lincoln Heights,36,4.5,2,1,50
9394507,48105800,Private room,Highland Park,7,5,2,1,45
741790,3097566,Private room,San Gabriel,20,4.5,2,1,52
7823712,41192336,Private room,Rosemead,10,5,4,1,60
8825870,46229282,Private room,Alhambra,0,0,1,1,60
15290561,39086018,Private room,Rosemead,6,5,2,1,60
1622172,3097566,Private room,San Gabriel,15,4.5,3,1,56
10232354,29474548,Private room,Monterey Park,117,4.5,2,1,60
3871177,11028275,Private room,Monterey Park,34,4.5,2,1,45
2007473,10332446,Private room,Arcadia,12,4.5,1,1,51
12271577,21506098,Private room,East San Gabriel,2,0,1,1,50
10766814,55469517,Private room,El Monte,67,5,2,1,49
15641975,46987605,Private room,Arcadia,8,4.5,3,1,41
16600966,109508392,Private room,East San Gabriel,0,0,1,1,50
9697876,50080428,Private room,El Monte,46,5,2,1,42
16454361,107936857,Private room,Temple City,0,0,1,0,50
17457497,76348578,Private room,Arcadia,0,0,2,0,60
14219932,76672821,Private room,San Gabriel,3,4.5,2,1,46
15773390,25653747,Private room,Monterey Park,5,4.5,5,1,55
10051892,47982717,Private room,Altadena,3,4.5,1,1,55
8508345,44804567,Private room,East San Gabriel,3,4,2,1,50
17174747,1017354,Private room,Pasadena,1,0,2,1,60
4689043,15832109,Private room,San Gabriel,21,4,6,1,45
7700570,40250699,Private room,Temple City,0,0,2,1,45
14587974,71523791,Private room,Boyle Heights,6,5,2,1,50
16245721,106212817,Private room,Monterey Park,1,0,2,1,50
11606566,7270364,Private room,Arcadia,11,4.5,1,1,45
9824768,50486495,Private room,Alhambra,84,5,2,1,49
14259499,25421568,Private room,Pasadena,3,5,2,1,50
3125861,15878447,Private room,Monterey Park,26,4.5,1,1,45
16280353,106488258,Private room,Rosemead,2,0,2,1,52
17249807,94991945,Private room,El Sereno,0,0,2,0,50
11719535,62316782,Private room,Rosemead,5,4.5,1,1,45
14649888,50486495,Private room,Alhambra,12,5,2,1,49
15803779,21696275,Private room,Monterey Park,5,5,1,1,43
13039696,50468853,Private room,Pasadena,8,4.5,2,1,43
14216922,76672821,Private room,San Gabriel,13,4.5,2,1,49
13727929,80280344,Private room,Boyle Heights,21,5,2,1,57
9465562,34078784,Private room,Arcadia,0,0,2,1,50
10513135,47987624,Private room,El Monte,3,4.5,2,1,55
16132596,105233202,Private room,Sierra Madre,0,0,2,1,60
9073934,41228422,Private room,Temple City,10,5,2,1,49
3615496,15677045,Private room,Alhambra,74,4.5,3,1,43
11886170,63382023,Private room,San Gabriel,28,5,2,1,50
11443623,10739019,Private room,Arcadia,21,4.5,1,1,42
13507197,76262280,Private room,Temple City,15,5,3,1,41
17332466,117032768,Private room,Pasadena,1,0,1,1,50
14009312,43801528,Private room,Alhambra,17,5,2,1,59
11903376,6790833,Private room,Pasadena,24,5,2,1,45
2005531,3097566,Private room,San Gabriel,23,4.5,2,1,45
15728531,46987605,Private room,Arcadia,1,0,4,1,54
7903766,39492083,Private room,Monterey Park,76,5,2,1,52
16587714,27598231,Private room,San Marino,4,5,4,1,59
8973040,42136501,Private room,Pasadena,14,5,1,1,52
16984551,113701742,Private room,East Pasadena,2,0,2,1,58
14109693,43801528,Private room,Alhambra,7,5,2,1,44
15311476,61238953,Private room,Temple City,1,0,2,1,60
16725637,27598231,Private room,Pasadena,6,5,4,1,58
16019430,104183785,Private room,Rosemead,1,0,2,1,52
17099037,88304455,Private room,East San Gabriel,2,0,2,1,52
16884286,66180015,Private room,Temple City,8,5,2,1,59
13252299,74546752,Private room,East San Gabriel,0,0,1,1,56
9961396,51188819,Private room,Arcadia,26,5,2,1,58
13085857,72619458,Private room,San Gabriel,41,5,2,1,59
32570,140947,Private room,Rosemead,159,5,2,1,50
12193322,11592130,Private room,Arcadia,6,5,2,1,50
10394067,35666009,Private room,Arcadia,29,4.5,2,1,50
16312587,83816167,Private room,Temple City,3,4.5,2,1,50
17045313,113701742,Private room,East Pasadena,3,4,2,1,58
13717209,78972799,Private room,Pasadena,0,0,2,1,48
2262698,9097110,Private room,Arcadia,11,5,2,1,55
15704713,9039812,Private room,San Gabriel,4,4.5,1,1,50
7700575,40250699,Private room,Temple City,11,4.5,2,1,41
9395450,10739019,Private room,Arcadia,17,5,1,1,45
15729584,30882799,Private room,San Gabriel,5,5,1,1,49
14595918,90069451,Private room,Arcadia,22,5,2,1,49
15098293,61238953,Private room,Temple City,10,5,2,1,50
4866114,15832109,Private room,San Gabriel,36,4,3,1,42
17240495,46987605,Private room,Arcadia,2,0,2,1,52
7071880,37078469,Private room,Pasadena,44,4.5,2,1,56
13578131,77310464,Private room,Broadway-Manchester,26,5,2,1,50
571242,2811194,Private room,Pasadena,31,4.5,3,1,50
16144293,63450119,Private room,Pico Rivera,4,5,2,1,49
8170937,43123166,Private room,Exposition Park,43,4.5,2,1,55
3182438,15878447,Private room,Monterey Park,31,4.5,2,1,49
17191522,50314315,Private room,Pico-Union,8,5,2,1,45
13189124,63733361,Private room,Historic South-Central,57,5,2,1,45
16780225,70651463,Private room,El Sereno,3,5,2,1,42
8001276,42237115,Private room,Alhambra,62,4.5,2,1,49
10175417,23480749,Private room,Pico-Union,17,4.5,3,1,45
7314917,38322818,Private room,Downtown,134,5,2,1,49
1375521,12966089,Private room,Monterey Park,19,5,2,1,42
16603315,79381336,Private room,Boyle Heights,1,0,2,1,48
16154928,103901886,Private room,Pico-Union,7,3.5,2,1,43
14219851,76672821,Private room,San Gabriel,16,4,3,1,49
17528183,118860996,Private room,Alhambra,0,0,2,1,50
9134912,47576826,Private room,Temple City,22,5,3,1,53
14714700,91502658,Private room,Downey,35,5,2,1,49
3750775,19191315,Private room,Monterey Park,26,5,2,1,58
5918354,15878447,Private room,Alhambra,11,5,2,1,50
16155397,103901886,Private room,Pico-Union,6,5,4,1,43
17619996,50764043,Private room,Koreatown,0,0,2,1,49
5780698,29990285,Private room,San Gabriel,40,4.5,1,1,45
674920,552501,Private room,Lincoln Heights,48,4.5,2,1,42
6863814,4531374,Private room,Echo Park,2,0,2,1,60
16006690,104067024,Private room,Highland Park,1,0,2,1,55
7040669,36919228,Private room,Echo Park,0,0,2,1,55
12516111,67784909,Private room,Echo Park,0,0,2,1,55
11047452,8413590,Private room,Echo Park,31,5,2,1,55
839235,1700483,Private room,Atwater Village,5,5,3,1,49
1160233,6136641,Private room,Montecito Heights,13,4.5,5,1,50
5760371,8556179,Private room,Silver Lake,61,4.5,1,1,45
10708502,15521452,Private room,Atwater Village,7,5,2,1,55
13210685,4149692,Private room,Eagle Rock,0,0,1,1,46
16204329,76769856,Private room,Chinatown,3,4.5,2,1,45
13379839,42606156,Private room,Westlake,4,4.5,2,1,59
3801783,19408544,Private room,Echo Park,2,0,2,1,55
8671862,1462329,Private room,Silver Lake,7,4.5,2,1,50
13379421,42606156,Private room,Echo Park,10,5,2,1,59
5694364,6288722,Private room,Echo Park,1,0,2,1,50
13222232,11400145,Private room,El Sereno,17,5,3,1,41
16123938,76769856,Private room,Chinatown,4,5,2,1,45
17528025,97307891,Private room,Echo Park,0,0,2,1,55
6705847,35105083,Private room,Echo Park,12,5,1,1,51
16193292,32273820,Private room,Echo Park,3,4.5,1,1,55
10363409,6968194,Private room,Silver Lake,2,0,1,1,42
9530425,16440070,Private room,Eagle Rock,2,0,2,1,48
13412997,42606156,Private room,Westlake,6,4.5,2,1,60
8194908,43226028,Private room,Westlake,25,5,2,1,47
13564161,42606156,Private room,Westlake,9,4.5,2,1,54
6525135,30778760,Private room,Echo Park,7,4.5,2,1,45
3577167,8557893,Private room,Echo Park,25,4.5,1,1,52
17433873,104534168,Private room,Elysian Park,0,0,2,1,59
13564277,42606156,Private room,Echo Park,1,0,2,1,54
5828347,25412367,Private room,Echo Park,24,4.5,1,1,58
4022640,20092420,Private room,Echo Park,111,4.5,2,1,54
11593917,11400145,Private room,El Sereno,29,4.5,3,1,44
11041854,237902,Private room,Eagle Rock,10,5,2,1,43
15125761,19616094,Private room,Echo Park,13,4.5,1,1,50
16215968,42166654,Private room,Montecito Heights,0,0,2,1,45
31939,137490,Private room,Chinatown,222,4.5,2,1,48
5863825,6529781,Private room,Highland Park,33,4.5,4,1,55
1187671,6494570,Private room,Highland Park,8,5,2,1,50
14782334,18216723,Private room,Highland Park,13,5,2,1,42
11677919,62022620,Private room,Montecito Heights,1,0,1,1,49
4978068,10421870,Private room,Montecito Heights,21,5,2,1,48
16726970,1349919,Private room,Westlake,2,0,1,0,43
13140739,3907382,Private room,Mount Washington,3,5,2,1,58
8987369,8371599,Private room,Montecito Heights,2,0,2,1,55
1014540,1092828,Private room,Highland Park,100,4.5,2,1,49
11625317,61579743,Private room,Mount Washington,52,4.5,2,1,60
14151315,85438607,Private room,Highland Park,12,4.5,2,1,58
13436530,61395879,Private room,Elysian Valley,33,5,2,1,52
2130587,997008,Private room,Highland Park,188,4.5,2,1,45
4848364,24945078,Private room,Glendale,3,4.5,1,1,46
1024339,5639220,Private room,Los Feliz,5,4.5,2,1,60
9921763,3045637,Private room,Hollywood Hills,5,5,1,1,55
7971666,42064352,Private room,Hollywood,1,0,1,1,48
12042704,4899439,Private room,Los Feliz,3,5,2,1,50
7244389,34871739,Private room,Highland Park,2,0,2,1,60
2544914,4935076,Private room,Montecito Heights,16,4.5,2,1,50
9903922,7169177,Private room,Echo Park,0,0,1,1,50
4950160,9994110,Private room,Hollywood Hills,4,5,2,1,60
15497360,77975451,Private room,East Hollywood,3,4.5,1,1,43
4066099,5847655,Private room,Highland Park,4,5,2,1,50
3484641,8816465,Private room,Highland Park,8,4.5,1,1,55
15011234,59464856,Private room,East Hollywood,4,5,2,3,60
12421359,67181726,Private room,Hollywood,0,0,2,1,55
12268850,13602319,Private room,Eagle Rock,2,0,3,1,45
7857367,4081869,Private room,Hollywood,6,4.5,2,1,60
4575206,23715757,Private room,Highland Park,22,4.5,2,1,59
6279155,32642761,Private room,Hollywood,98,5,1,1,60
12550454,66206065,Private room,Hollywood,12,5,2,1,50
10531003,9080580,Private room,Highland Park,0,0,2,1,60
12593830,66206065,Private room,Hollywood,3,4.5,3,1,50
15288294,17208491,Private room,Los Feliz,18,4.5,2,1,60
15453414,16477679,Private room,Eagle Rock,3,5,2,1,60
11228332,12741587,Private room,Echo Park,24,4.5,2,1,60
5383191,535622,Private room,Eagle Rock,0,0,1,1,45
2772688,1990071,Private room,Mount Washington,38,5,1,1,44
5760370,8556179,Private room,Silver Lake,86,4.5,2,1,45
14183568,22536229,Private room,East Hollywood,16,5,2,1,55
17386517,107587090,Private room,Hollywood,0,0,2,1,59
964630,5258902,Private room,Hollywood,45,4.5,2,1,50
17386670,107587090,Private room,Hollywood,0,0,2,1,59
9775849,6154319,Private room,Glendale,18,5,2,1,60
3240105,8802337,Private room,Hollywood,3,5,1,1,50
2314252,4935076,Private room,Montecito Heights,20,5,2,1,50
12116136,32904894,Private room,East Hollywood,0,0,2,1,48
12294280,87290,Private room,Hollywood,9,5,2,1,55
7054527,9729529,Private room,Silver Lake,5,5,1,1,59
14708980,2454519,Private room,Highland Park,22,4.5,2,1,56
16999364,55067641,Private room,East Hollywood,1,0,2,1,60
11284498,11490428,Private room,Cypress Park,7,5,2,1,49
7575044,27618172,Private room,Silver Lake,0,0,1,1,54
10257097,45312242,Private room,East Hollywood,49,5,2,1,48
12475300,135501,Private room,Hollywood Hills,5,5,1,1,50
8458044,43233374,Private room,Echo Park,60,4.5,3,1,50
9566350,43830833,Private room,Montecito Heights,18,5,2,1,60
3985660,20658630,Private room,Hollywood Hills,0,0,1,1,50
11062712,2790203,Private room,Echo Park,22,5,1,1,50
13972861,83321259,Private room,Hollywood,1,0,2,1,45
9907839,50945951,Private room,Glendale,4,5,2,1,49
12159114,64572329,Private room,East Hollywood,22,5,2,1,45
13675336,54566997,Private room,Highland Park,0,0,2,1,45
9498360,35339172,Private room,East Hollywood,1,0,2,1,49
17531073,81515368,Private room,Hollywood,0,0,2,1,60
4956252,11524850,Private room,East Hollywood,25,5,2,1,50
8314076,29690834,Private room,East Hollywood,57,4.5,2,1,47
8613427,45312242,Private room,East Hollywood,69,4.5,2,1,48
6043362,29690834,Private room,East Hollywood,128,4.5,2,1,47
8570560,11524850,Private room,Hollywood,9,5,2,1,56
17110553,24273226,Private room,East Hollywood,0,0,2,1,60
12209714,19247950,Private room,Hollywood,2,0,2,1,49
12497004,61552956,Private room,Echo Park,0,0,2,1,50
14575157,3721311,Private room,Mount Washington,6,5,2,1,60
11082727,2516107,Private room,Highland Park,17,5,1,1,50
17608870,24273226,Private room,East Hollywood,0,0,2,1,60
9957162,51166444,Private room,Highland Park,0,0,2,1,55
15970725,3482032,Private room,Highland Park,0,0,1,1,45
3521028,457583,Private room,Silver Lake,38,5,2,1,48
14574699,90315535,Private room,Hollywood,24,4.5,3,2,46
13671645,55478243,Private room,Montecito Heights,38,5,2,1,50
585452,959023,Private room,Echo Park,59,5,2,1,45
14841308,92867761,Private room,Echo Park,24,4.5,2,1,42
11281960,34603858,Private room,East Hollywood,49,5,2,1,45
14845750,92918290,Private room,Burbank,2,0,2,1,60
5728008,29690834,Private room,East Hollywood,100,4.5,2,1,45
8741349,5792142,Private room,East Hollywood,10,5,2,1,48
8389734,44206880,Private room,Silver Lake,1,0,2,1,55
16897539,4467660,Private room,Silver Lake,16,4,2,1,60
6018598,23160530,Private room,East Hollywood,12,5,2,1,60
2772680,1990071,Private room,Mount Washington,33,4.5,1,1,44
12055506,4636730,Private room,Echo Park,28,5,1,1,52
8035334,15057466,Private room,Silver Lake,31,5,2,1,50
8951895,46100707,Private room,Silver Lake,1,0,2,1,58
7618153,10079109,Private room,Highland Park,2,0,2,1,48
8458465,43233374,Private room,Echo Park,34,4.5,2,1,46
8614912,45312242,Private room,East Hollywood,67,5,2,1,48
16290473,73689972,Private room,Silver Lake,3,4.5,2,1,42
17364700,1990071,Private room,Mount Washington,0,0,2,1,44
15109896,4243988,Private room,Highland Park,7,5,2,1,52
1836068,3662034,Private room,Los Feliz,38,5,1,1,48
17031434,7649519,Private room,Hollywood,1,0,3,2,44
12685925,35596367,Private room,Los Feliz,1,0,2,1,50
13830851,33233943,Private room,Highland Park,33,5,3,1,59
15632251,9387147,Private room,Los Feliz,10,5,4,1,47
15463211,93930070,Private room,East Hollywood,5,4.5,3,1,50
7225130,7114236,Private room,Highland Park,52,5,2,1,43
12287387,45773065,Private room,Hollywood Hills,4,5,1,1,55
460076,2287190,Private room,Highland Park,107,5,1,1,55
6866748,35978809,Private room,Los Feliz,13,5,2,1,45
1904330,76408,Private room,Silver Lake,2,0,2,1,49
325368,899508,Private room,Eagle Rock,199,5,4,1,59
1519752,2031183,Private room,Silver Lake,196,5,2,1,55
7873771,191460,Private room,Silver Lake,1,0,2,1,50
10156102,52125948,Private room,Highland Park,0,0,2,1,60
16488439,85886058,Private room,Mount Washington,2,0,2,1,45
2156260,230864,Private room,Hollywood Hills,9,5,2,1,45
5748062,12514335,Private room,Highland Park,0,0,1,1,50
5298624,27445618,Private room,Eagle Rock,0,0,2,1,50
1887655,9819351,Private room,Highland Park,165,5,2,1,60
17621218,665627,Private room,Silver Lake,0,0,2,1,54
5447718,27957225,Private room,Silver Lake,67,5,2,1,45
10632128,20828139,Private room,Hollywood,85,4,2,1,49
9390396,48709189,Private room,Highland Park,10,5,2,1,58
16274434,98934366,Private room,Valley Glen,2,0,2,1,44
7841770,21890698,Private room,Shadow Hills,0,0,2,1,60
14914866,93702191,Private room,Sun Valley,14,5,1,1,58
9739435,3074896,Private room,Silver Lake,2,0,1,1,55
2547688,230864,Private room,Hollywood Hills,41,4.5,2,1,44
9714323,22102027,Private room,Sun Valley,1,0,1,1,55
2257023,11524850,Private room,Los Feliz,20,4.5,2,1,50
10992907,57040493,Private room,Valley Glen,4,5,2,1,45
13397722,70086215,Private room,Hollywood,5,5,2,1,48
14648690,63656310,Private room,Hollywood,28,5,2,1,54
13955829,7134027,Private room,Studio City,4,5,2,1,55
12662483,68796511,Private room,Hollywood Hills,5,4.5,2,1,50
9773893,230864,Private room,Hollywood Hills,13,4.5,2,1,44
10151567,4766870,Private room,Glendale,2,0,3,1,59
15976022,55169612,Private room,Hollywood Hills,4,4.5,3,1,60
14146539,85438607,Private room,Highland Park,5,4.5,2,1,58
43776,191460,Private room,Silver Lake,16,5,2,1,50
2124764,10836658,Private room,Hollywood Hills West,188,4.5,2,1,55
5782165,1159487,Private room,North Hollywood,2,0,2,1,60
15784381,44308291,Private room,Hollywood,2,0,1,0,60
7550581,23855129,Private room,Atwater Village,2,0,4,1,50
330219,1684838,Private room,North Hollywood,19,5,1,1,50
12176026,6196303,Private room,Los Feliz,4,5,1,1,55
13328897,24879227,Private room,North Hollywood,12,4.5,2,1,50
13942175,40891449,Private room,North Hollywood,2,0,1,1,50
9390258,47661894,Private room,Burbank,18,4.5,2,1,55
16724469,97287273,Private room,Sun Valley,0,0,1,1,50
5433082,4082532,Private room,Studio City,3,4.5,1,1,41
3060408,15577626,Private room,North Hollywood,1,0,2,1,50
17287015,37527402,Private room,Toluca Lake,1,0,2,1,54
17256402,50282465,Private room,Glendale,0,0,2,2,60
16116061,24360670,Private room,North Hollywood,8,5,2,1,45
16426325,104729724,Private room,Eagle Rock,1,0,2,3,55
14111002,21018319,Private room,North Hollywood,2,0,2,1,45
5640606,29232038,Private room,North Hollywood,13,5,2,1,55
12253804,40427418,Private room,North Hollywood,1,0,1,1,54
12366069,35271452,Private room,Los Feliz,7,5,2,1,50
6686393,29129721,Private room,Hollywood Hills,129,4.5,2,1,50
16365265,106654750,Private room,Glendale,3,5,2,1,60
16162187,35896721,Private room,Sun Valley,3,5,2,1,49
13844104,21127485,Private room,Silver Lake,33,5,2,1,59
6157975,12745513,Private room,North Hollywood,25,5,2,1,57
17557565,119162556,Private room,North Hollywood,0,0,2,1,45
17423735,24079920,Private room,North Hollywood,0,0,2,1,59
17078640,71365152,Private room,Studio City,3,5,2,1,60
11463028,60296272,Private room,Burbank,12,5,2,1,59
13916358,82589003,Private room,North Hollywood,52,4.5,4,1,45
3022052,3685183,Private room,Glendale,145,4.5,2,1,59
12069569,17054538,Private room,Valley Glen,27,5,2,1,45
11532617,30062907,Private room,North Hollywood,9,4.5,2,1,50
15501051,99563554,Private room,North Hollywood,11,5,2,1,60
10640865,54941256,Private room,North Hollywood,28,5,2,1,50
10730279,55461485,Private room,North Hollywood,43,5,2,1,60
7227631,37839884,Private room,Pico-Robertson,1,0,1,1,50
11697189,62146777,Private room,Mid-Wilshire,2,0,4,1,58
1199115,6197767,Private room,Hollywood,31,4.5,2,1,59
1190447,6414941,Private room,Mid-Wilshire,14,4.5,2,1,42
6450131,33677428,Private room,Fairfax,10,5,1,1,60
2407940,472638,Private room,Hollywood,0,0,1,1,50
16320440,106810568,Private room,Pico-Robertson,0,0,2,1,60
7619056,39958486,Private room,Beverly Hills,6,5,1,1,45
11874127,22188,Private room,Hollywood,3,4.5,2,1,60
5447420,28257648,Private room,West Hollywood,0,0,2,1,60
16545894,107298845,Private room,Mid-Wilshire,0,0,2,1,59
6769183,5365147,Private room,Mid-Wilshire,5,4.5,1,1,50
12292421,18951858,Private room,West Hollywood,4,4.5,1,1,55
